InspectionDate,HouseNumber,StreetName,Apartment,Borough,Full Address,Latitude,Longitude,ViolationID,CurrentStatus,NOVDescription,BuildingID,Class,RegistrationID,BoroID,LowHouseNumber,HighHouseNumber,StreetCode,Postcode,Story,Block,Lot,ApprovedDate,OriginalCertifyByDate,OriginalCorrectByDate,NewCertifyByDate,NewCorrectByDate,CertifiedDate,OrderNumber,NOVID,NOVIssuedDate,CurrentStatusID,CurrentStatusDate,NovType,ViolationStatus,Latitude,Longitude,CommunityBoard,CouncilDistrict,CensusTract,BIN,BBL,NTA
01/20/2021,608,WEST 139 STREET,1B,MANHATTAN,608 WEST 139 STREET 1B MANHATTAN ,40.82286,-73.954345,13943903,DEFECT LETTER ISSUED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... CEILING APPROX 40 SQ FT SOUTH WALL APPROX 10 SQ FT NORTH WALL APPROX 10 SQ FT EAST WALL APPROX 10 SQ FT WEST WALL APPROX 10 SQ FT IN THE BATHROOM LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",41396,C,102420,1,608,610,36550,10031,1,2087,41,01/20/2021,02/21/2021,02/16/2021,,,,550,7068833,01/21/2021,20,10/03/2021,Original,Open,40.822853,-73.953741,9,7,225,1062304,1020870041,Hamilton Heights
01/20/2021,20,WEST 190 STREET,C1,BRONX,20 WEST 190 STREET C1 BRONX ,40.863908,-73.90107,13997693,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING 20 SQ.FT. NORTH WALL 4 SQ.FT. WEST WALL 2 SQ.FT. AND SOUTH WALL 4 SQ.FT. IN THE BATHROOM LOCATED AT APT C1, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH , SECTION AT WEST",121299,C,201972,2,20,20,74780,10468,3,3200,14,01/21/2021,02/22/2021,02/17/2021,,,,550,7070272,01/22/2021,47,01/22/2021,Original,Open,40.864117,-73.901051,7,14,265,2014359,2032000014,Kingsbridge Heights
01/20/2021,666,56 STREET,4D,BROOKLYN,666 56 STREET 4D BROOKLYN ,40.6392484,-74.0102046,14343075,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT NORTH WALL APPROX 25 SQUARE FEET IN THE BATHROOM LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 13998355 ISSUED 20-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",158901,C,337293,3,664,666,9380,11220,4,841,33,05/15/2021,06/17/2021,06/12/2021,,,,550,7348522,05/17/2021,9,08/06/2021,Original,Close,40.639581,-74.010247,7,38,102,3015460,3008410033,Sunset Park East
01/20/2021,3038,HOLLAND AVENUE,5,BRONX,3038 HOLLAND AVENUE 5 BRONX ,40.8707512,-73.8649629,13997220,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX. 90 SQ. FT. AT THE SOUTH WALL, WEST WALL, NORTH WALL, CEILING IN THE BATHROOM LOCATED AT APT 5, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",85941,C,216751,2,3038,3038,40320,10467,2,4570,20,01/20/2021,02/21/2021,02/16/2021,,,,550,7068958,01/21/2021,47,01/21/2021,Original,Open,40.870168,-73.86524,12,15,338,2055610,2045700020,Bronxdale
01/20/2021,1588,EASTERN PARKWAY EXTENSION,2NDFLO,BROOKLYN,1588 EASTERN PARKWAY EXTENSION 2NDFLO BROOKLYN ,40.671115,-73.9154453,14098057,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX. 12 SQ. FT. AT CEILING IN THE BATHROOM LOCATED AT APT 2NDFLO, 2nd STORY ORIGINAL VIOLATION 13997834 ISSUED 20-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE 27-2017.3a(5)(a) or (b).",287672,C,335232,3,1588,1588,38430,11233,2,1468,46,03/30/2021,04/30/2021,04/25/2021,,,,550,7135364,03/30/2021,19,06/08/2021,Original,Close,40.671121,-73.915941,16,41,363,3039420,3014680046,Ocean Hill
01/21/2021,940,PROSPECT PLACE,3L,BROOKLYN,940 PROSPECT PLACE 3L BROOKLYN ,40.673895,-73.9455801,13999795,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY 30 SQUARE FEET ON NORTH WALL IN THE BATHROOM LOCATED AT APT 3L, 3rd STORY, 2nd APARTMENT FROM EAST AT SOUTH",357358,C,322968,3,940,940,72730,11213,3,1235,31,01/24/2021,02/25/2021,02/20/2021,,,,550,7072532,01/25/2021,47,01/25/2021,Original,Open,40.674057,-73.945589,8,36,341,3031295,3012350031,Crown Heights North
01/21/2021,79,HOLLAND AVENUE,TH,STATEN ISLAND,79 HOLLAND AVENUE TH STATEN ISLAND ,40.6388089,-74.1702544,14002482,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... MOLD AT CEILING ( APPROX. 40 SQ. FT.) IN THE BATHROOM LOCATED AT APT TH UPPER LEVEL, SECTION ''T.H. 79''",956135,C,16458,5,79,79,33200,10303,,1272,11,01/24/2021,02/25/2021,02/20/2021,,,,550,7073045,01/25/2021,47,01/25/2021,Original,Open,40.638633,-74.171236,1,49,31902,5164298,5012720011,Mariner's Harbor-Arlington-Port Ivory-Graniteville
01/21/2021,1983,WEST 7 STREET,2R,BROOKLYN,1983 WEST 7 STREET 2R BROOKLYN ,40.5988401,-73.9788329,13999683,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING APPROXIMATELY 36 SQ FT , NORTH WALL 4 SQ FT, SOUTH WALL 2 SQ FT IN THE BATHROOM LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",391884,C,374695,3,1983,1995,90830,11223,2,7082,52,01/22/2021,02/25/2021,02/20/2021,,,02/19/2021,550,7072636,01/25/2021,9,05/03/2021,Original,Close,40.599239,-73.979031,11,47,408,3190174,3070820052,Bensonhurst East
01/21/2021,620,WEST 182 STREET,2C,MANHATTAN,620 WEST 182 STREET 2C MANHATTAN ,40.8501512,-73.9342991,13999718,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... 14 SQ FT AT CEILING,12 SQ FT AT SOUTH WALL,14 SQ FT AT NORTH WALL ,4 SQ FT AT EAST WALL AND 4 SQ FT AT WEST WALL IN THE BATHROOM LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",43445,C,131231,1,620,622,37390,10033,2,2165,6,01/26/2021,02/27/2021,02/22/2021,,,,550,7074383,01/27/2021,19,03/11/2021,Original,Close,40.850131,-73.933893,12,10,271,1063940,1021650006,Washington Heights North
01/21/2021,1560,SELWYN AVENUE,1D,BRONX,1560 SELWYN AVENUE 1D BRONX ,40.842333,-73.9102168,14215818,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... ON CEILING APPROX. 6 SQ FT., WEST WALL APPROX. 6 SQ FT. NORTH WALL APPROX. 2 SQ FT., SOUTH WALL APPROX. 3 SQ FT. AND EAST WALL APPROX. 3 SQ FT. IN THE BATHROOM LOCATED AT APT 1D, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST ORIGINAL VIOLATION 14000166 ISSUED 21-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE 27-2017.3a(5)(a) or (b).",108638,C,203610,2,1560,1560,63920,10457,1,2820,27,04/13/2021,05/14/2021,05/09/2021,,,,550,7240857,04/13/2021,19,07/28/2021,Original,Close,40.842002,-73.910499,4,16,225,2007827,2028200027,East Concourse-Concourse Village
01/21/2021,227,EAST 178 STREET,2AE,BRONX,227 EAST 178 STREET 2AE BRONX ,40.8504863,-73.9038129,14349941,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY 10 SQ FEET AT NORTH WALL IN THE BATHROOM LOCATED AT APT 2AE, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 13999022 ISSUED 21-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",65957,C,214429,2,227,227,27000,10457,2,2811,7,05/20/2021,06/20/2021,06/15/2021,,,06/14/2021,550,7352190,05/20/2021,19,09/09/2021,Original,Close,40.850355,-73.904217,5,15,23502,2007734,2028110007,Mount Hope
01/22/2021,346,JEFFERSON AVENUE,4B,BROOKLYN,346 JEFFERSON AVENUE 4B BROOKLYN ,40.6838899,-73.9438188,14000718,VIOLATION WILL BE REINSPECTED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING AND WALLS APPROX 50 SQ.FT IN THE 2nd BATHROOM LOCATED AT APT 4B, 4th STORY, APARTMENT AT SOUTH",317155,C,327049,3,346,348,53030,11221,4,1835,7,01/25/2021,02/26/2021,02/21/2021,,,,550,7073765,01/26/2021,11,05/11/2021,Original,Open,40.684014,-73.943612,3,36,267,3052414,3018350007,Bedford
01/22/2021,125,EAST 168 STREET,2D,BRONX,125 EAST 168 STREET 2D BRONX ,40.836372,-73.9174508,14003366,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... CEILING 36 SQ FT , WEST WALL 6 SQ FT , EAST WALL 6 SQ FT, NORTH WAL 12 SQ FT AND SOUTH WALL 12 SQ FT IN THE BATHROOM LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",65034,C,200015,2,125,125,26700,10452,2,2466,44,01/26/2021,02/27/2021,02/22/2021,,,,550,7074425,01/27/2021,19,03/31/2021,Original,Close,40.836244,-73.917814,4,16,22102,2002864,2024660044,West Concourse
01/22/2021,651,ST LAWRENCE AVENUE,2FL,BRONX,651 ST LAWRENCE AVENUE 2FL BRONX ,40.8185502,-73.8644714,14001641,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT NORTH WALL 20 SQ.FT. AND WEST WALL 10 SQ.FT. IN THE 4th ROOM FROM EAST AT NORTH LOCATED AT APT 2FL, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",110888,C,711311,2,651,651,65820,10473,2,3556,40,01/23/2021,02/25/2021,02/20/2021,,,,550,7071927,01/25/2021,19,07/29/2021,Original,Close,40.817957,-73.864081,9,18,20,2021763,2035560040,Soundview-Castle Hill-Clason Point-Harding Park
01/22/2021,2813,OCEAN AVENUE,6K,BROOKLYN,2813 OCEAN AVENUE 6K BROOKLYN ,40.592593,-73.9498049,14001212,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROXIMATELY 30SQFT AT NORTH WALL IN THE 3rd ROOM FROM NORTH LOCATED AT APT 6K, 6th STORY, 5th APARTMENT FROM EAST AT SOUTH",347600,C,303328,3,2813,2813,67530,11235,6,7422,101,01/27/2021,02/28/2021,02/23/2021,,,02/24/2021,550,7075532,01/28/2021,9,05/07/2021,Original,Close,40.592437,-73.950081,15,48,59401,3203179,3074220101,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
01/22/2021,211,CROWN STREET,207,BROOKLYN,211 CROWN STREET 207 BROOKLYN ,40.6667883,-73.9533657,14101813,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT EAST WALL APPROX. 4 SQ.FEET AND SOUTH WALL APPROX. 20 SQ. FEET, TOTAL APPROX. 24 SQ. FEET IN THE 2nd ROOM FROM NORTH AT WEST LOCATED AT APT 207, 2nd STORY, 4th APARTMENT FROM EAST AT SOUTH ORIGINAL VIOLATION 14000782 ISSUED 22-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE 27-2017.3a(5)(a) or (b).",970001,C,387487,3,267,267,0,11225,2,1289,1,04/01/2021,05/02/2021,04/27/2021,,,,550,7148298,04/01/2021,47,04/01/2021,Original,Open,40.666438,-73.953399,9,35,321,3426243,3012890001,Crown Heights South
01/22/2021,1250,GRAND CONCOURSE,2E,BRONX,1250 GRAND CONCOURSE 2E BRONX ,40.8354114,-73.9161487,14297997,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT NORTH WALL ( 12 SQ FT ) AND CEILING 4 SQ FT IN THE BATHROOM LOCATED AT APT 2E, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14004638 ISSUED 22-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",81671,C,208009,2,1250,1250,36420,10456,2,2457,17,04/22/2021,05/23/2021,05/18/2021,,,,550,7318578,04/22/2021,47,04/22/2021,Original,Open,40.835595,-73.916633,4,16,17901,2002769,2024570017,East Concourse-Concourse Village
01/22/2021,600,WEST 176 STREET,35,MANHATTAN,600 WEST 176 STREET 35 MANHATTAN ,40.8461641,-73.9364962,14308807,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... 15 SQ FT AT CEILING AND ALL WALLS IN THE BATHROOM LOCATED AT APT 35, 3rd STORY, 2nd APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14001089 ISSUED 22-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",27963,C,112356,1,600,606,31190,10033,3,2144,57,04/25/2021,05/27/2021,05/22/2021,,,,550,7327761,04/26/2021,19,08/26/2021,Original,Close,40.846177,-73.936271,12,10,263,1063554,1021440057,Washington Heights South
01/22/2021,275,PARK AVENUE,6V,BROOKLYN,275 PARK AVENUE 6V BROOKLYN ,40.6962047,-73.9681279,14308249,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING APPROXIATMATELY 15 SQUARE FEET IN THE 1st ROOM FROM EAST LOCATED AT APT 6V, 6th STORY, 2nd APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14008219 ISSUED 22-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",824021,C,378236,3,265,275,69230,11205,6,1874,1,04/24/2021,05/27/2021,05/22/2021,,,,550,7329153,04/26/2021,47,04/26/2021,Original,Open,40.696012,-73.967562,2,35,543,3054140,3018740001,park-cemetery-etc-Brooklyn
01/22/2021,211,CROWN STREET,207,BROOKLYN,211 CROWN STREET 207 BROOKLYN ,40.6667883,-73.9533657,14101814,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT SOUTH WALL APPROX. 16 SQ. FEET, AT WEST WALL APPROX. 8 SQ. FEET, TOTAL APPROX. 24 SQ. FEET IN THE 2nd ROOM FROM NORTH AT EAST LOCATED AT APT 207, 2nd STORY, 4th APARTMENT FROM EAST AT SOUTH ORIGINAL VIOLATION 14000791 ISSUED 22-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE 27-2017.3a(5)(a) or (b).",970001,C,387487,3,267,267,0,11225,2,1289,1,04/01/2021,05/02/2021,04/27/2021,,,,550,7148298,04/01/2021,47,04/01/2021,Original,Open,40.666438,-73.953399,9,35,321,3426243,3012890001,Crown Heights South
01/22/2021,1057,MANOR AVENUE,1F,BRONX,1057 MANOR AVENUE 1F BRONX ,40.8258899,-73.8759612,14134468,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING 12 SQ.FT. , NORTH WALL 6 SQ.FT. EAST WALL 6 SQ.FT. AND WEST WALL 4 SQ. FT. IN THE BATHROOM LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 14001604 ISSUED 22-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE 27-2017.3a(5)(a) or (b).",94083,C,217625,2,1057,1057,49020,10472,1,3716,41,04/04/2021,05/06/2021,05/01/2021,,,05/03/2021,550,7169033,04/05/2021,19,06/08/2021,Original,Close,40.825414,-73.875578,9,18,5001,2023535,2037160041,Soundview-Bruckner
01/22/2021,1491,GRAND CONCOURSE,6A,BRONX,1491 GRAND CONCOURSE 6A BRONX ,40.8403617,-73.9134717,14326237,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX. 10 SQ. FT. AT THE CEILING, NORTH WALL, EAST WALL IN THE 2nd ROOM FROM EAST AT NORTH LOCATED AT APT 6A, 6th STORY, 1st APARTMENT FROM NORTH AT EAST ORIGINAL VIOLATION 14000982 ISSUED 22-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",903406,C,225793,2,1491,1491,36420,10452,6,2834,1,05/07/2021,06/07/2021,06/02/2021,,,,550,7340464,05/07/2021,47,05/07/2021,Original,Open,40.840618,-73.912818,4,14,223,2116447,2028340001,West Concourse
01/23/2021,572,WEST 141 STREET,5A,MANHATTAN,572 WEST 141 STREET 5A MANHATTAN ,40.823473,-73.9519059,13944125,VIOLATION CLOSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... NORTH WALL 10SQ FT,EAST WALL 10 SQ FT WEST WALL 10 SQ FT IN THE BATHROOM LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",41576,C,125417,1,572,574,36590,10031,5,2072,59,01/23/2021,02/25/2021,02/20/2021,,,,550,7071380,01/25/2021,19,05/13/2021,Original,Close,40.823508,-73.951436,9,7,225,1061775,1020720059,Hamilton Heights
01/24/2021,567,WEST 173 STREET,15,MANHATTAN,567 WEST 173 STREET 15 MANHATTAN ,40.844092,-73.9367399,13944203,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT WINDOW FRAME SILL 10 SQ FT AT NORTH WALL 10 SQ FT AT EAST WALL 10 SQ FT IN THE 1st ROOM FROM NORTH AT EAST LOCATED AT APT 15, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",43239,C,107324,1,567,567,37230,10032,5,2130,26,01/24/2021,02/25/2021,02/20/2021,,,,550,7071500,01/25/2021,47,01/25/2021,Original,Open,40.843815,-73.936725,12,10,261,1063127,1021300026,Washington Heights South
01/24/2021,1984,FULTON STREET,3R,BROOKLYN,1984 FULTON STREET 3R BROOKLYN ,40.6785641,-73.9192288,14003073,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT SOUTH WALL APROX 30 SQ FEET IN THE 2nd ROOM FROM NORTH AT EAST LOCATED AT APT 3R, 3rd STORY, 2nd APARTMENT FROM NORTH AT EAST",297689,C,317136,3,1984,1984,42730,11233,3,1548,33,01/25/2021,02/26/2021,02/21/2021,,,,550,7073749,01/26/2021,47,01/26/2021,Original,Open,40.678743,-73.91944,3,41,301,3042094,3015480033,Ocean Hill
01/24/2021,116-10,14 ROAD,3R,QUEENS,116-10 14 ROAD 3R QUEENS ,40.784493,-73.850943,14322696,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX 15 SQ FT AT THE WEST WALL, SOUTH WALL AND CEILING IN THE BATHROOM LOCATED AT APT 3R, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 14002860 ISSUED 24-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",403081,C,410946,4,116-10,116-10,6040,11356,3,4067,27,05/05/2021,06/05/2021,05/31/2021,,,,550,7337847,05/05/2021,9,07/06/2021,Original,Close,40.784694,-73.851041,7,19,929,4098140,4040670027,College Point
01/25/2021,4026,CARPENTER AVENUE,1B,BRONX,4026 CARPENTER AVENUE 1B BRONX ,40.890163,-73.862217,14004114,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... ON CEILING APPROX. 2 SQ FT., EAST WALL APPROX. 20 SQ FT., AND WEST WALL APPROX. 8 SQ FT. IN THE BATHROOM LOCATED AT APT 1B, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",55169,C,206930,2,4024,4026,18120,10466,2,4830,28,01/26/2021,02/27/2021,02/22/2021,,,,550,7074407,01/27/2021,47,01/27/2021,Original,Open,40.890319,-73.862443,12,12,408,2063115,2048300028,Williamsbridge-Olinville
01/25/2021,4026,CARPENTER AVENUE,1B,BRONX,4026 CARPENTER AVENUE 1B BRONX ,40.890163,-73.862217,14004038,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... ON CEILING APPROX. 2 SQ FT., EAST WALL APPROX. 5 SQ FT., NORTH WALL APPROX. 26 SQ FT., AND WEST WALL APPROX. 15 SQ FT. IN THE NORTH CLOSET IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 1B, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",55169,C,206930,2,4024,4026,18120,10466,2,4830,28,01/26/2021,02/27/2021,02/22/2021,,,,550,7074407,01/27/2021,47,01/27/2021,Original,Open,40.890319,-73.862443,12,12,408,2063115,2048300028,Williamsbridge-Olinville
01/25/2021,4026,CARPENTER AVENUE,1B,BRONX,4026 CARPENTER AVENUE 1B BRONX ,40.890163,-73.862217,14004055,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... ON NORTH WALL APPROX. 28 SQ FT., AND EAST WALL APPROX. 6 SQ FT. IN THE EAST CLOSET IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 1B, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",55169,C,206930,2,4024,4026,18120,10466,2,4830,28,01/26/2021,02/27/2021,02/22/2021,,,,550,7074407,01/27/2021,47,01/27/2021,Original,Open,40.890319,-73.862443,12,12,408,2063115,2048300028,Williamsbridge-Olinville
01/25/2021,546,GATES AVENUE,4B,BROOKLYN,546 GATES AVENUE 4B BROOKLYN ,40.686756,-73.9436489,14004008,NOV CERTIFIED LATE,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING, NORTH, SOUTH, EAST AND WEST WALLS, TOTAL 30 SQ FT IN THE 2nd BATHROOM LOCATED AT APT 4B, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",299480,C,304816,3,546,548,43330,11221,4,1815,17,01/25/2021,02/26/2021,02/21/2021,,,05/14/2021,550,7073753,01/26/2021,4,05/14/2021,Original,Open,40.687011,-73.943628,3,36,265,3051216,3018150017,Bedford
01/25/2021,675,EAST 233 STREET,C5,BRONX,675 EAST 233 STREET C5 BRONX ,40.8939537,-73.8581248,14003861,VIOLATION DISMISSED,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... APPROX. 35 SQ FT ON ALL WALLS AND CEILING IN THE BATHROOM LOCATED AT APT C5, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",72058,C,205245,2,675,675,28620,10466,4,4994,11,02/03/2021,03/07/2021,03/02/2021,,,02/24/2021,550,7081016,02/04/2021,9,05/07/2021,Original,Close,40.893773,-73.85853,12,11,420,2068041,2049940011,Williamsbridge-Olinville
01/25/2021,364,87 STREET,4B,BROOKLYN,364 87 STREET 4B BROOKLYN ,40.6220927,-74.0294655,14314825,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING (APPROX. 2 SQ FT), WEST WALL (APPROX. 4 SQ FT), SOUTH WALL (APPROX. 4 SQ FT), EAST WALL (APPROX. 2 SQ FT) AND NORTH WALL (APPROX. 2 SQ FT) IN THE BATHROOM LOCATED AT APT 4B, 4th STORY, 2nd APARTMENT FROM EAST AT SOUTH ORIGINAL VIOLATION 14006523 ISSUED 25-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",180959,C,332102,3,364,366,10930,11209,4,6049,30,04/29/2021,05/30/2021,05/25/2021,,,,550,7332156,04/29/2021,47,04/29/2021,Original,Open,40.622329,-74.029715,10,43,60,3322522,3060490030,Bay Ridge
01/25/2021,24-30,29 STREET,4B,QUEENS,24-30 29 STREET 4B QUEENS ,40.7724296,-73.9172659,14321025,NOTICE OF ISSUANCE SENT TO TENANT,"SECTION 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... ALL WALLS IN EAST WALL CLOSET( APPRX. 10 SQ. FT.) IN THE PRIVATE HALLWAY LOCATED AT APT 4B, 4th STORY, 1st APARTMENT FROM WEST AT NORTH ORIGINAL VIOLATION 14004505 ISSUED 25-JAN-21 HAS BEEN UPGRADED TO CLASS C PER ADMINISTRATIVE CODE ï¿½27-2017.3a(5)(a) or (b).",810320,C,405682,4,24-30,24-30,77400,11102,4,841,42,05/04/2021,06/04/2021,05/30/2021,,,,550,7336938,05/04/2021,47,05/04/2021,Original,Open,40.772461,-73.917048,1,22,125,4431085,4008410042,Steinway
